Product_Collection,Vertical_Segment,Status,Launch_Date,Lithography,nb_of_Cores,Processor_Base_Frequency,Cache,TDP,T,Intel_Hyper_Threading_Technology_,Intel_Virtualization_Technology_VTx_,Intel_64_,Instruction_Set,T_bc
66,3,415,10,5,6,2.66 GHz,14,95.0,81.3,1,2,1,1,4.398146016553765
66,3,927,9,6,4,2.40 GHz,87,80.0,76.0,1,2,1,1,4.330733340286331
66,3,415,57,6,4,2.80 GHz,12,80.0,67.0,0,2,1,1,4.204692619390966
66,3,415,20,8,1,3.20 GHz,1,103.0,72.0,1,0,1,1,4.276666119016055
66,3,709,46,0,1,3.20 GHz,32,92.0,71.0,1,0,1,0,4.2626798770413155
66,3,709,46,2,1,2.00 GHz,47,77.5,78.0,1,0,1,0,4.356708826689592
66,3,415,6,7,2,2.00 GHz,32,31.0,100.0,0,2,0,0,4.605170185988092
66,3,415,46,7,2,1.60 GHz,63,65.0,65.0,0,2,1,1,4.174387269895637
66,3,415,10,5,6,2.80 GHz,14,95.0,81.3,1,2,1,1,4.398146016553765
66,3,927,9,6,4,2.53 GHz,87,80.0,76.0,1,2,1,1,4.330733340286331
66,3,415,57,6,4,3.00 GHz,12,80.0,67.0,0,2,1,1,4.204692619390966
66,3,709,46,0,1,2.00 GHz,1,57.0,69.0,1,0,1,0,4.23410650459726
66,3,709,46,0,1,3.20 GHz,1,92.0,71.0,1,0,1,0,4.2626798770413155
66,3,415,46,7,2,1.86 GHz,63,65.0,65.0,0,2,1,1,4.174387269895637
66,3,415,10,5,4,3.06 GHz,14,95.0,82.9,1,2,1,1,4.417635062141249
66,3,927,9,6,4,2.13 GHz,65,60.0,70.0,0,2,1,1,4.248495242049359
66,3,415,9,6,4,2.83 GHz,12,65.0,76.25,0,2,1,1,4.334017415487521
66,3,927,41,6,2,1.86 GHz,81,20.0,75.0,0,2,1,1,4.31748811353631
66,1,927,8,6,4,2.13 GHz,12,40.0,72.0,0,2,1,1,4.276666119016055
66,3,415,56,7,4,1.60 GHz,85,80.0,66.0,0,2,1,1,4.189654742026425
66,3,709,46,0,1,1.90 GHz,1,55.0,68.0,1,0,1,0,4.219507705176107
66,3,415,46,0,1,3.06 GHz,76,85.0,73.0,1,0,0,0,4.290459441148391
66,3,415,6,7,2,1.66 GHz,32,31.0,100.0,0,2,0,0,4.605170185988092
66,3,927,22,7,2,2.00 GHz,63,65.0,65.0,0,2,1,1,4.174387269895637
66,3,415,46,8,2,2.80 GHz,63,135.0,72.0,1,0,1,1,4.276666119016055
66,3,415,46,8,1,3.00 GHz,32,110.0,72.0,1,0,1,1,4.276666119016055
66,3,415,10,5,6,2.93 GHz,14,95.0,81.3,1,2,1,1,4.398146016553765
66,1,927,9,6,2,2.00 GHz,87,38.0,85.0,1,2,1,1,4.442651256490317
66,3,415,8,6,4,2.50 GHz,81,95.0,71.4,0,2,1,1,4.268297869345539
66,3,927,8,6,4,2.33 GHz,12,50.0,57.0,0,2,1,1,4.04305126783455
66,3,415,56,7,4,1.86 GHz,85,80.0,66.0,0,2,1,1,4.189654742026425
66,3,415,46,7,2,2.60 GHz,63,95.0,60.0,1,2,1,1,4.0943445622221
66,3,709,46,0,1,3.06 GHz,1,87.0,70.0,1,0,1,0,4.248495242049359
66,3,927,46,0,1,1.80 GHz,76,55.0,69.0,1,0,1,0,4.23410650459726
66,3,927,22,7,2,2.33 GHz,63,65.0,65.0,0,2,1,1,4.174387269895637
66,3,415,46,7,2,1.86 GHz,32,65.0,61.4,0,2,1,1,4.117409835153096
66,3,415,46,8,1,3.00 GHz,1,103.0,72.0,1,0,1,1,4.276666119016055
66,3,415,11,5,4,3.20 GHz,14,95.0,82.9,1,2,1,1,4.417635062141249
66,3,415,10,5,2,2.26 GHz,65,30.0,53.9,1,2,1,1,3.9871304779149512
66,1,927,9,6,4,2.13 GHz,87,60.0,85.0,1,2,1,1,4.442651256490317
66,3,415,41,6,4,2.13 GHz,85,90.0,68.0,0,2,1,1,4.219507705176107
66,1,927,8,6,2,2.66 GHz,81,35.0,71.0,0,2,1,1,4.2626798770413155
66,3,415,8,6,4,2.50 GHz,12,50.0,57.0,0,2,1,1,4.04305126783455
66,3,415,7,7,4,2.00 GHz,85,80.0,66.0,0,2,1,1,4.189654742026425
66,3,927,46,8,1,3.00 GHz,32,55.0,86.0,1,0,1,1,4.454347296253507
66,3,709,46,2,1,700 MHz,32,29.6,65.0,1,0,1,0,4.174387269895637
66,3,415,46,7,2,2.50 GHz,63,95.0,60.0,1,2,1,1,4.0943445622221
66,3,709,46,2,1,1.70 GHz,47,65.8,73.0,1,0,1,0,4.290459441148391
66,3,415,46,7,2,2.66 GHz,63,65.0,65.0,0,2,1,1,4.174387269895637
66,3,415,46,7,2,2.13 GHz,32,65.0,61.4,0,2,1,1,4.117409835153096
66,3,415,11,5,6,3.06 GHz,14,95.0,81.3,1,2,1,1,4.398146016553765
66,3,415,43,5,6,3.20 GHz,14,130.0,67.9,1,2,1,1,4.21803603456465
66,3,415,42,6,4,1.86 GHz,87,45.0,58.3,1,2,1,1,4.065602093356446
66,3,927,9,6,4,2.26 GHz,87,60.0,70.0,1,2,1,1,4.248495242049359
66,3,415,9,6,4,2.66 GHz,87,130.0,67.9,1,2,1,1,4.21803603456465
66,3,415,41,6,4,2.13 GHz,12,90.0,68.0,0,2,1,1,4.219507705176107
66,3,415,41,6,4,2.66 GHz,81,95.0,71.4,0,2,1,1,4.268297869345539
66,3,927,24,6,2,3.00 GHz,81,40.0,56.0,0,2,1,1,4.02535169073515
66,3,415,41,6,4,2.66 GHz,12,50.0,57.0,0,2,1,1,4.04305126783455
66,3,415,40,7,4,1.60 GHz,63,80.0,66.0,0,2,1,1,4.189654742026425
66,3,927,7,7,4,2.33 GHz,85,80.0,66.0,0,2,1,1,4.189654742026425
66,3,709,46,2,1,700 MHz,1,29.6,65.0,1,0,1,0,4.174387269895637
66,3,709,46,8,1,3.00 GHz,1,103.0,72.0,1,0,1,1,4.276666119016055
66,3,709,46,2,1,933 MHz,47,29.6,55.0,1,0,1,0,4.007333185232471
66,3,415,46,7,2,3.00 GHz,63,80.0,65.0,0,2,1,1,4.174387269895637
66,3,415,46,7,2,3.00 GHz,63,95.0,60.0,1,2,1,1,4.0943445622221
66,3,415,46,7,2,2.66 GHz,63,95.0,67.0,1,2,1,1,4.204692619390966
66,3,415,46,7,2,2.40 GHz,63,65.0,60.1,0,2,1,1,4.096009841541162
66,3,415,10,5,4,3.46 GHz,14,130.0,80.4,1,2,1,1,4.387014176184921
66,3,927,42,6,4,2.40 GHz,87,95.0,72.7,0,2,1,1,4.286341384539473
66,3,927,42,6,4,2.40 GHz,87,60.0,70.0,1,2,1,1,4.248495242049359
66,3,415,10,6,4,2.80 GHz,87,130.0,67.9,1,2,1,1,4.21803603456465
66,3,415,41,6,4,2.40 GHz,23,90.0,68.0,0,2,1,1,4.219507705176107
66,3,415,57,6,4,3.00 GHz,12,120.0,63.0,0,2,1,1,4.143134726391533
66,3,415,8,6,4,2.66 GHz,12,95.0,71.4,0,2,1,1,4.268297869345539
66,3,415,40,7,4,2.13 GHz,63,80.0,66.0,0,2,1,1,4.189654742026425
66,3,415,57,7,2,2.33 GHz,63,65.0,72.0,0,2,1,1,4.276666119016055
66,3,927,46,7,2,1.60 GHz,63,40.0,100.0,0,2,1,1,4.605170185988092
66,3,415,7,7,4,1.60 GHz,85,50.0,60.0,0,2,1,1,4.0943445622221
66,3,709,46,2,1,866 MHz,47,27.4,55.0,1,0,1,0,4.007333185232471
66,3,709,46,4,1,550 MHz,76,34.0,68.0,1,0,1,0,4.219507705176107
66,3,709,46,2,1,1.60 GHz,1,72.0,78.0,1,0,1,0,4.356708826689592
66,3,709,53,0,1,2.80 GHz,76,74.0,100.0,1,0,0,0,4.605170185988092
66,3,415,46,7,2,3.00 GHz,63,95.0,60.0,1,2,1,1,4.0943445622221
66,3,415,46,7,2,2.83 GHz,63,95.0,67.0,1,2,1,1,4.204692619390966
66,3,415,46,8,1,3.66 GHz,1,110.0,73.0,1,0,1,1,4.290459441148391
66,3,927,46,8,1,2.80 GHz,32,110.0,72.0,1,0,1,1,4.276666119016055
66,1,927,10,6,4,2.00 GHz,86,85.0,77.6,0,2,1,1,4.351567427189173
66,3,415,42,6,4,2.53 GHz,87,95.0,72.7,1,2,1,1,4.286341384539473
66,3,415,9,6,4,2.93 GHz,87,130.0,67.9,1,2,1,1,4.21803603456465
66,3,927,9,6,4,3.20 GHz,87,130.0,67.0,1,2,1,1,4.204692619390966
66,3,415,41,6,6,2.40 GHz,13,90.0,68.0,0,2,1,1,4.219507705176107
66,3,415,7,7,4,1.60 GHz,85,40.0,72.2,0,2,1,1,4.279440045898781
66,3,415,57,6,4,3.16 GHz,12,120.0,63.0,0,2,1,1,4.143134726391533
66,3,415,40,7,4,2.40 GHz,81,80.0,66.0,0,2,1,1,4.189654742026425
66,3,709,46,2,1,800 MHz,47,25.4,55.0,1,0,1,0,4.007333185232471
66,3,709,46,4,1,550 MHz,32,39.5,68.0,1,0,1,0,4.219507705176107
66,3,709,46,2,1,1.50 GHz,76,68.0,76.0,1,0,1,0,4.330733340286331
66,3,415,46,7,2,3.20 GHz,85,150.0,69.0,1,2,1,1,4.23410650459726
66,3,709,46,0,1,2.80 GHz,1,77.0,72.0,1,0,1,0,4.276666119016055
66,3,415,46,7,2,3.00 GHz,63,95.0,67.0,1,2,1,1,4.204692619390966
66,3,415,46,7,2,2.66 GHz,63,65.0,60.1,0,2,1,1,4.096009841541162
66,3,709,46,8,1,3.33 GHz,85,129.0,73.0,1,0,1,0,4.290459441148391
66,3,415,46,8,1,2.80 GHz,1,103.0,72.0,1,0,1,1,4.276666119016055
66,3,415,10,5,6,3.33 GHz,14,130.0,67.9,1,2,1,1,4.21803603456465
66,3,415,10,5,6,3.33 GHz,14,130.0,78.5,1,2,1,1,4.363098624788363
66,1,927,10,6,4,2.13 GHz,86,65.0,74.6,0,2,1,1,4.312140507209715
66,1,927,10,6,2,2.27 GHz,64,65.0,74.6,0,2,1,1,4.312140507209715
66,3,927,42,6,4,2.66 GHz,87,95.0,72.7,1,2,1,1,4.286341384539473
66,3,927,42,6,4,3.33 GHz,87,130.0,67.0,1,2,1,1,4.204692619390966
66,3,415,42,6,4,3.06 GHz,87,130.0,67.9,1,2,1,1,4.21803603456465
66,3,415,41,6,4,3.33 GHz,12,120.0,63.0,0,2,1,1,4.143134726391533
66,3,415,8,6,2,3.00 GHz,81,65.0,72.4,0,2,1,1,4.282206299391671
66,3,415,8,6,4,2.83 GHz,12,95.0,71.4,0,2,1,1,4.268297869345539
66,3,927,57,6,2,3.33 GHz,81,80.0,66.0,0,2,1,1,4.189654742026425
66,3,709,46,8,1,2.80 GHz,32,110.0,72.0,1,0,1,1,4.276666119016055
66,3,927,22,7,2,1.86 GHz,63,40.0,58.0,0,2,1,1,4.060443010546419
66,3,415,7,7,4,1.86 GHz,85,50.0,60.0,0,2,1,1,4.0943445622221
66,3,709,46,2,1,733 MHz,47,23.3,55.0,1,0,1,0,4.007333185232471
66,3,709,46,4,1,550 MHz,1,34.0,68.0,1,0,1,0,4.219507705176107
66,3,415,46,7,2,3.16 GHz,85,150.0,69.0,1,2,1,1,4.23410650459726
66,3,709,46,0,1,2.66 GHz,76,72.0,100.0,1,0,0,0,4.605170185988092
66,3,709,46,2,1,1.50 GHz,47,59.2,70.0,1,0,1,0,4.248495242049359
66,3,415,46,8,2,2.66 GHz,32,165.0,76.0,1,2,1,1,4.330733340286331
66,3,415,46,7,2,3.20 GHz,63,130.0,78.0,1,2,1,1,4.356708826689592
66,3,415,46,8,1,3.16 GHz,1,110.0,73.0,1,0,1,1,4.290459441148391
66,3,415,46,8,1,3.50 GHz,1,110.0,73.0,0,0,1,1,4.290459441148391
66,3,415,11,5,4,3.60 GHz,14,130.0,80.4,1,2,1,1,4.387014176184921
66,1,927,10,6,1,1.73 GHz,33,23.0,100.0,0,2,1,1,4.605170185988092
66,1,927,10,6,4,2.53 GHz,86,85.0,77.6,1,2,1,1,4.351567427189173
66,3,415,42,6,4,2.80 GHz,87,95.0,72.7,1,2,1,1,4.286341384539473
66,3,415,59,6,4,3.20 GHz,87,130.0,100.0,1,2,1,1,4.605170185988092
66,3,927,9,6,4,2.66 GHz,87,95.0,75.0,1,2,1,1,4.31748811353631
66,3,415,41,6,4,2.13 GHz,12,50.0,65.0,0,2,1,1,4.174387269895637
66,3,927,41,6,2,3.50 GHz,81,80.0,61.0,0,2,1,1,4.110873864173311
61,3,927,50,1,18,2.30 GHz,43,140.0,66.0,1,2,1,1,4.189654742026425
66,3,415,57,6,4,3.00 GHz,12,120.0,63.0,0,2,1,1,4.143134726391533
61,3,927,50,1,10,3.30 GHz,16,140.0,68.0,1,2,1,1,4.219507705176107
61,3,927,50,1,8,3.70 GHz,9,140.0,70.0,1,2,1,1,4.248495242049359
61,3,927,50,1,6,3.70 GHz,88,140.0,64.0,1,2,1,1,4.1588830833596715
61,3,927,50,1,6,3.60 GHz,88,140.0,65.0,1,2,1,1,4.174387269895637
61,3,927,50,1,4,4.00 GHz,88,120.0,64.0,1,2,1,1,4.1588830833596715
61,3,927,50,1,4,3.60 GHz,88,120.0,65.0,1,2,1,1,4.174387269895637
66,3,415,40,7,4,2.40 GHz,85,80.0,66.0,0,2,1,1,4.189654742026425
66,3,415,40,7,4,2.00 GHz,85,50.0,60.0,0,2,1,1,4.0943445622221
66,3,927,46,7,2,2.20 GHz,63,40.0,100.0,0,2,1,1,4.605170185988092
66,3,415,7,7,4,2.13 GHz,85,105.0,62.2,0,2,1,1,4.130354999745133
66,3,415,46,7,2,3.20 GHz,63,95.0,67.0,1,2,1,1,4.204692619390966
66,3,709,46,2,1,667 MHz,47,21.3,55.0,1,0,1,0,4.007333185232471
66,3,709,46,4,1,500 MHz,76,36.0,75.0,1,0,1,0,4.31748811353631
66,3,709,46,0,1,1.50 GHz,1,48.0,67.0,1,0,1,0,4.204692619390966
66,3,415,46,7,2,3.40 GHz,23,150.0,69.0,1,2,1,1,4.23410650459726
66,3,709,52,0,1,2.40 GHz,76,65.0,100.0,1,0,0,0,4.605170185988092
66,3,415,46,8,2,2.80 GHz,32,165.0,76.0,1,2,1,1,4.330733340286331
66,3,709,46,8,1,3.00 GHz,85,129.0,73.0,1,0,1,0,4.290459441148391
66,3,415,46,8,1,2.80 GHz,1,103.0,72.0,1,0,1,1,4.276666119016055
66,3,415,11,5,6,3.46 GHz,14,130.0,67.9,1,2,1,1,4.21803603456465
66,3,415,11,5,6,3.46 GHz,14,130.0,78.5,1,2,1,1,4.363098624788363
66,1,927,10,6,2,1.73 GHz,64,35.0,100.0,1,2,1,1,4.605170185988092
66,1,927,10,6,4,1.73 GHz,86,48.0,100.0,1,2,1,1,4.605170185988092
66,3,415,42,6,4,2.93 GHz,87,95.0,72.7,1,2,1,1,4.286341384539473
66,3,415,9,6,4,3.20 GHz,87,130.0,67.9,1,2,1,1,4.21803603456465
66,3,927,9,6,4,2.80 GHz,87,95.0,75.0,1,2,1,1,4.31748811353631
66,3,415,41,6,6,2.13 GHz,12,65.0,73.0,0,2,1,1,4.290459441148391
66,1,927,8,6,1,2.40 GHz,49,30.0,100.0,0,0,1,1,4.605170185988092
66,3,415,41,6,4,3.00 GHz,12,95.0,71.4,0,2,1,1,4.268297869345539
66,3,415,41,6,2,3.16 GHz,81,65.0,72.4,0,2,1,1,4.282206299391671
66,3,415,57,6,2,3.40 GHz,81,80.0,66.0,0,2,1,1,4.189654742026425
66,3,415,57,6,4,3.20 GHz,12,150.0,63.0,0,2,1,1,4.143134726391533
66,3,415,40,7,4,1.86 GHz,85,50.0,66.0,0,2,1,1,4.189654742026425
66,3,415,40,7,2,2.40 GHz,85,80.0,64.0,0,2,1,1,4.1588830833596715
66,3,927,22,7,2,2.13 GHz,63,35.0,70.8,0,2,1,1,4.259859000699674
66,3,415,56,7,4,2.66 GHz,85,120.0,70.0,0,2,1,1,4.248495242049359
66,3,415,7,7,4,2.40 GHz,85,105.0,62.2,0,2,1,1,4.130354999745133
66,3,709,46,2,1,600 MHz,47,19.2,55.0,1,0,1,0,4.007333185232471
66,3,709,46,4,1,500 MHz,32,36.2,75.0,1,0,1,0,4.31748811353631
66,3,709,46,2,1,1.40 GHz,76,64.0,74.0,1,0,1,0,4.30406509320417
66,3,415,46,7,2,3.33 GHz,23,150.0,69.0,1,2,1,1,4.23410650459726
66,3,709,46,0,1,2.40 GHz,1,77.0,72.0,1,0,1,0,4.276666119016055
66,3,415,46,8,2,3.00 GHz,63,165.0,76.0,1,2,1,1,4.330733340286331
66,3,415,46,7,2,3.46 GHz,63,130.0,78.0,1,2,1,1,4.356708826689592
66,3,415,26,6,4,3.06 GHz,87,95.0,72.7,1,2,1,1,4.286341384539473
66,1,927,10,6,4,2.13 GHz,86,60.0,100.0,1,2,1,1,4.605170185988092
66,3,415,9,6,4,3.16 GHz,12,95.0,71.4,0,2,1,1,4.268297869345539
66,3,415,42,6,4,3.33 GHz,87,130.0,67.9,1,2,1,1,4.21803603456465
66,3,927,9,6,4,2.93 GHz,87,95.0,75.0,1,2,1,1,4.31748811353631
66,3,415,41,6,6,2.66 GHz,23,130.0,64.0,0,2,1,1,4.1588830833596715
66,3,415,41,6,4,3.40 GHz,12,150.0,63.0,0,2,1,1,4.143134726391533
66,3,415,9,6,2,3.00 GHz,81,45.0,78.65,0,2,1,1,4.365007629504287
66,3,415,40,7,4,2.66 GHz,85,95.0,60.4,0,2,1,1,4.100989104940769
66,3,415,40,7,4,2.93 GHz,85,130.0,66.0,0,2,1,1,4.189654742026425
66,3,415,40,7,2,2.93 GHz,85,80.0,64.0,0,2,1,1,4.1588830833596715
66,3,415,40,7,4,3.00 GHz,85,150.0,63.0,0,2,1,1,4.143134726391533
66,3,415,46,7,2,3.50 GHz,23,150.0,69.0,1,2,1,1,4.23410650459726
66,3,709,46,4,1,500 MHz,1,44.0,75.0,1,0,1,0,4.31748811353631
66,3,709,46,2,1,1.00 GHz,47,30.8,55.0,1,0,1,0,4.007333185232471
66,3,415,3,0,1,2.00 GHz,76,58.0,70.0,1,0,0,0,4.248495242049359
66,3,709,46,2,1,1.40 GHz,47,56.0,69.0,1,0,1,0,4.23410650459726
66,3,415,46,8,2,3.00 GHz,63,165.0,76.0,1,2,1,1,4.330733340286331
66,3,927,22,7,2,2.33 GHz,63,40.0,58.0,0,2,1,1,4.060443010546419
66,3,415,46,7,2,3.73 GHz,63,130.0,78.0,1,2,1,1,4.356708826689592
66,3,927,46,8,1,2.83 GHz,63,129.0,73.0,1,0,1,0,4.290459441148391
45,3,927,66,1,72,1.50 GHz,60,245.0,100.0,1,0,1,1,4.605170185988092
45,3,927,66,1,68,1.40 GHz,56,230.0,100.0,1,0,1,1,4.605170185988092
45,3,927,32,1,68,1.40 GHz,56,215.0,100.0,1,0,1,1,4.605170185988092
45,3,927,66,1,64,1.30 GHz,55,230.0,100.0,1,0,1,1,4.605170185988092
45,3,927,32,1,64,1.30 GHz,55,215.0,100.0,1,0,1,1,4.605170185988092
45,3,927,66,1,64,1.30 GHz,55,230.0,100.0,1,0,1,1,4.605170185988092
45,3,927,32,1,64,1.30 GHz,55,215.0,100.0,1,0,1,1,4.605170185988092
57,3,415,27,5,6,1.73 GHz,30,105.0,64.0,1,2,1,1,4.1588830833596715
58,3,927,14,3,12,2.30 GHz,39,105.0,68.0,1,2,1,1,4.219507705176107
59,3,927,31,3,8,2.00 GHz,37,115.0,70.0,1,2,1,1,4.248495242049359
60,3,927,32,1,8,2.10 GHz,35,115.0,69.0,1,2,1,1,4.23410650459726
63,0,709,7,7,1,3.60 GHz,76,65.0,64.4,0,0,1,1,4.165113633110308
23,2,927,13,3,2,1.80 GHz,34,35.0,105.0,0,2,1,1,4.653960350157523
24,1,927,14,3,2,2.20 GHz,34,37.0,100.0,0,2,1,1,4.605170185988092
41,0,415,13,3,2,2.80 GHz,51,55.0,100.0,0,2,1,1,4.605170185988092
40,3,927,65,1,2,1.20 GHz,48,20.0,100.0,0,2,1,1,4.605170185988092
64,2,927,61,5,4,2.70 GHz,87,55.0,100.0,1,2,1,1,4.605170185988092
0,2,927,30,3,2,1.60 GHz,51,11.5,100.0,1,2,1,1,4.605170185988092
1,0,415,29,3,4,3.40 GHz,82,84.0,72.72,0,2,1,1,4.286616449869223
2,2,927,47,3,2,3.00 GHz,62,28.0,100.0,1,2,1,1,4.605170185988092
3,2,927,47,1,2,800 MHz,62,4.5,95.0,1,2,1,1,4.553876891600541
3,2,927,47,1,2,800 MHz,62,4.5,95.0,1,2,1,1,4.553876891600541
5,2,927,15,1,2,2.20 GHz,48,15.0,105.0,1,2,1,1,4.653960350157523
5,2,927,15,1,2,1.60 GHz,48,15.0,105.0,1,2,1,1,4.653960350157523
5,2,927,15,1,2,2.70 GHz,48,28.0,105.0,1,2,1,1,4.653960350157523
5,2,927,15,1,2,2.90 GHz,48,28.0,105.0,1,2,1,1,4.653960350157523
5,2,927,15,1,2,2.30 GHz,48,15.0,105.0,1,2,1,1,4.653960350157523
5,2,927,31,1,2,3.10 GHz,62,47.0,105.0,1,2,1,1,4.653960350157523
5,2,927,15,1,2,1.80 GHz,48,15.0,105.0,1,2,1,1,4.653960350157523
5,0,927,31,1,4,2.80 GHz,62,65.0,100.0,1,2,1,1,4.605170185988092
5,0,927,31,1,4,3.10 GHz,62,65.0,100.0,1,2,1,1,4.605170185988092
4,2,927,15,1,2,2.00 GHz,48,15.0,105.0,1,2,1,1,4.653960350157523
5,0,927,31,1,4,3.10 GHz,62,65.0,100.0,1,2,1,1,4.605170185988092
4,2,927,15,1,2,2.10 GHz,48,15.0,105.0,1,2,1,1,4.653960350157523
4,2,927,15,1,2,2.10 GHz,48,15.0,105.0,1,2,1,1,4.653960350157523
4,2,927,15,1,2,2.20 GHz,48,15.0,105.0,1,2,1,1,4.653960350157523
4,2,927,15,1,2,2.50 GHz,48,28.0,105.0,1,2,1,1,4.653960350157523
3,2,927,64,1,2,800 MHz,62,4.5,95.0,1,2,1,1,4.553876891600541
3,2,927,64,1,2,900 MHz,62,4.5,95.0,1,2,1,1,4.553876891600541
3,2,927,64,1,2,1.10 GHz,62,4.5,95.0,1,2,1,1,4.553876891600541
3,2,927,47,1,2,1.10 GHz,62,4.5,95.0,1,2,1,1,4.553876891600541
3,2,927,64,1,2,1.20 GHz,62,4.5,95.0,1,2,1,1,4.553876891600541
2,2,927,46,3,2,2.80 GHz,65,28.0,100.0,1,2,1,1,4.605170185988092
2,2,927,46,3,2,1.50 GHz,65,15.0,100.0,1,2,1,1,4.605170185988092
2,2,927,30,3,2,2.00 GHz,65,15.0,100.0,1,2,1,1,4.605170185988092
2,2,927,46,3,2,1.80 GHz,65,15.0,100.0,1,2,1,1,4.605170185988092
2,2,927,46,3,2,1.70 GHz,65,15.0,100.0,1,2,1,1,4.605170185988092
2,2,927,46,3,2,1.70 GHz,65,11.5,100.0,1,2,1,1,4.605170185988092
2,2,927,14,3,2,3.00 GHz,65,37.0,100.0,1,2,1,1,4.605170185988092
2,2,927,46,3,2,2.10 GHz,65,15.0,100.0,1,2,1,1,4.605170185988092
2,2,927,63,3,2,2.90 GHz,65,37.0,100.0,1,2,1,1,4.605170185988092
2,0,415,30,3,4,2.70 GHz,87,45.0,71.45,1,2,1,1,4.268997904375876
2,0,927,30,3,4,3.20 GHz,87,65.0,71.35,1,2,1,1,4.267597343922845
2,0,415,30,3,4,3.60 GHz,87,84.0,72.72,1,2,1,1,4.286616449869223
2,0,415,30,3,4,2.20 GHz,87,35.0,66.35,1,2,1,1,4.194943760778217
2,0,415,46,3,4,3.50 GHz,87,84.0,72.0,1,2,1,1,4.276666119016055
2,1,927,29,3,4,2.30 GHz,87,45.0,71.45,1,2,1,1,4.268997904375876
2,0,415,29,3,4,2.50 GHz,87,45.0,71.45,1,2,1,1,4.268997904375876
2,0,927,29,3,4,3.10 GHz,87,65.0,71.35,1,2,1,1,4.267597343922845
2,0,415,29,3,4,3.20 GHz,82,65.0,100.0,1,2,1,1,4.605170185988092
2,0,415,29,3,4,3.40 GHz,87,84.0,72.72,1,2,1,1,4.286616449869223
2,0,415,29,3,4,2.00 GHz,87,35.0,66.35,1,2,1,1,4.194943760778217
2,0,415,29,3,4,3.50 GHz,87,84.0,72.72,1,2,1,1,4.286616449869223
2,0,415,30,3,4,4.00 GHz,87,88.0,74.04,1,2,1,1,4.304605487705297
2,2,927,47,3,4,2.20 GHz,80,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,30,3,4,2.10 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,46,3,4,2.00 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,1,3,4,2.40 GHz,80,37.0,100.0,1,2,1,1,4.605170185988092
2,2,927,1,3,4,2.60 GHz,80,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,30,3,4,2.30 GHz,82,37.0,100.0,1,2,1,1,4.605170185988092
2,2,927,30,3,4,2.30 GHz,82,37.0,100.0,1,2,1,1,4.605170185988092
2,2,927,30,3,4,2.50 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,30,3,4,2.50 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,29,3,4,2.20 GHz,82,37.0,100.0,1,2,1,1,4.605170185988092
2,2,927,29,3,4,2.20 GHz,82,37.0,100.0,1,2,1,1,4.605170185988092
2,1,927,14,3,4,2.00 GHz,87,27.0,100.0,1,2,1,1,4.605170185988092
2,2,927,29,3,4,2.40 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,29,3,4,2.40 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,1,927,29,3,4,2.40 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,1,927,14,3,4,2.70 GHz,87,43.0,100.0,1,2,1,1,4.605170185988092
2,2,927,47,3,4,2.50 GHz,80,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,14,3,4,2.40 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,46,3,4,2.30 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,14,3,4,2.80 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,29,3,4,2.70 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,47,3,4,2.80 GHz,80,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,63,3,4,2.60 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,46,3,4,2.40 GHz,82,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,14,3,4,2.90 GHz,87,47.0,100.0,1,2,1,1,4.605170185988092
2,2,927,29,3,4,2.80 GHz,87,47.0,100.0,1,2,1,1,4.605170185988092
1,2,927,46,3,2,2.60 GHz,51,28.0,100.0,1,2,1,1,4.605170185988092
1,2,927,47,3,2,2.60 GHz,48,28.0,100.0,1,2,1,1,4.605170185988092
1,2,927,30,3,2,1.40 GHz,51,15.0,100.0,1,2,1,1,4.605170185988092
1,2,927,46,3,2,2.40 GHz,51,28.0,100.0,1,2,1,1,4.605170185988092
1,2,927,46,3,2,1.30 GHz,51,15.0,100.0,1,2,1,1,4.605170185988092
1,2,927,30,3,2,1.60 GHz,48,11.5,100.0,1,2,1,1,4.605170185988092
1,2,927,46,3,2,1.50 GHz,51,11.5,100.0,1,2,1,1,4.605170185988092
1,2,927,30,3,2,1.70 GHz,51,15.0,100.0,1,2,1,1,4.605170185988092
1,2,927,30,3,2,2.60 GHz,51,37.0,100.0,1,2,1,1,4.605170185988092
1,2,927,47,3,2,2.90 GHz,51,47.0,100.0,1,2,1,1,4.605170185988092
